participant_id,prolific_id,timestamp_iso,trial_index,block,trial_id,audio_file,audio_url,target_image,distractor_image,target_side,left_image,right_image,choice,choice_image,is_correct,reaction_time_ms,headphone_type,timestamp_iso,recognize,understand,meaning_match,msa_dialect,natural,dialect_best,dialect_second,understand_other,msa_instruction,msa_vowels,msa_reading,msa_listening,other_languages,percent_english,percent_arabic,percent_other,language_switching,family_preference,age,gender,country_of_residence,attention_audio,attention_response,attention_index,final_feedback,completion_code
rtgstrg,rtgstrg,,5,Trials,15,15_non-creaky.wav,http://127.0.0.1:5500/data/audio/15_non-creaky.wav,14.png,109.png,left,14.png,109.png,left,14.png,yes,444,rtsheydhneyrthn,2026-01-27T18:59:38.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,6,Trials,84,84_non-creaky.wav,http://127.0.0.1:5500/data/audio/84_non-creaky.wav,84.png,179.png,right,179.png,84.png,right,84.png,yes,315,rtsheydhneyrthn,2026-01-27T18:59:41.187Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,7,Trials,32,32_non-creaky.wav,http://127.0.0.1:5500/data/audio/32_non-creaky.wav,32.png,127.png,right,127.png,32.png,left,127.png,no,650,rtsheydhneyrthn,2026-01-27T18:59:44.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,8,Trials,33,33_non-creaky.wav,http://127.0.0.1:5500/data/audio/33_non-creaky.wav,32.png,127.png,right,127.png,32.png,right,32.png,yes,361,rtsheydhneyrthn,2026-01-27T18:59:46.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,9,Trials,247,247_creaky.wav,http://127.0.0.1:5500/data/audio/247_creaky.wav,120.png,25.png,right,25.png,120.png,left,25.png,no,323,rtsheydhneyrthn,2026-01-27T18:59:49.924Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,10,Trials,286,286_creaky.wav,http://127.0.0.1:5500/data/audio/286_creaky.wav,180.png,85.png,left,180.png,85.png,right,85.png,no,268,rtsheydhneyrthn,2026-01-27T18:59:52.752Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,12,Trials,77,77_non-creaky.wav,http://127.0.0.1:5500/data/audio/77_non-creaky.wav,85.png,180.png,left,85.png,180.png,right,180.png,no,456,rtsheydhneyrthn,2026-01-27T18:59:58.226Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,11,Trials,121,121_non-creaky.wav,http://127.0.0.1:5500/data/audio/121_non-creaky.wav,150.png,55.png,right,55.png,150.png,left,55.png,no,361,rtsheydhneyrthn,2026-01-27T18:59:55.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,13,Trials,53,53_non-creaky.wav,http://127.0.0.1:5500/data/audio/53_non-creaky.wav,56.png,151.png,left,56.png,151.png,left,56.png,yes,297,rtsheydhneyrthn,2026-01-27T19:00:01.124Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,14,Trials,240,240_creaky.wav,http://127.0.0.1:5500/data/audio/240_creaky.wav,109.png,14.png,right,14.png,109.png,right,109.png,yes,428,rtsheydhneyrthn,2026-01-27T19:00:03.802Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,15,Trials,274,274_creaky.wav,http://127.0.0.1:5500/data/audio/274_creaky.wav,162.png,67.png,left,162.png,67.png,left,162.png,yes,408,rtsheydhneyrthn,2026-01-27T19:00:07.206Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,16,Trials,161,161_creaky.wav,http://127.0.0.1:5500/data/audio/161_creaky.wav,16.png,112.png,right,112.png,16.png,right,16.png,yes,457,rtsheydhneyrthn,2026-01-27T19:00:10.400Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,17,Trials,191,191_creaky.wav,http://127.0.0.1:5500/data/audio/191_creaky.wav,50.png,145.png,right,145.png,50.png,left,145.png,no,430,rtsheydhneyrthn,2026-01-27T19:00:13.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,18,Trials,266,266_creaky.wav,http://127.0.0.1:5500/data/audio/266_creaky.wav,151.png,56.png,right,56.png,151.png,right,151.png,yes,301,rtsheydhneyrthn,2026-01-27T19:00:15.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,19,Trials,197,197_creaky.wav,http://127.0.0.1:5500/data/audio/197_creaky.wav,56.png,151.png,right,151.png,56.png,left,151.png,no,334,rtsheydhneyrthn,2026-01-27T19:00:18.674Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,20,Trials,248,248_creaky.wav,http://127.0.0.1:5500/data/audio/248_creaky.wav,121.png,26.png,left,121.png,26.png,right,26.png,no,400,rtsheydhneyrthn,2026-01-27T19:00:21.651Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,21,Trials,40,40_non-creaky.wav,http://127.0.0.1:5500/data/audio/40_non-creaky.wav,42.png,137.png,right,137.png,42.png,left,137.png,no,286,rtsheydhneyrthn,2026-01-27T19:00:24.167Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,22,Trials,253,253_creaky.wav,http://127.0.0.1:5500/data/audio/253_creaky.wav,131.png,36.png,right,36.png,131.png,right,131.png,yes,347,rtsheydhneyrthn,2026-01-27T19:00:27.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,23,Trials,117,117_non-creaky.wav,http://127.0.0.1:5500/data/audio/117_non-creaky.wav,146.png,51.png,right,51.png,146.png,left,51.png,no,352,rtsheydhneyrthn,2026-01-27T19:00:29.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,24,Trials,23,23_non-creaky.wav,http://127.0.0.1:5500/data/audio/23_non-creaky.wav,23.png,118.png,left,23.png,118.png,right,118.png,no,308,rtsheydhneyrthn,2026-01-27T19:00:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,25,Trials,95,95_non-creaky.wav,http://127.0.0.1:5500/data/audio/95_non-creaky.wav,107.png,12.png,left,107.png,12.png,left,107.png,yes,286,rtsheydhneyrthn,2026-01-27T19:00:35.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,26,Trials,225,225_creaky.wav,http://127.0.0.1:5500/data/audio/225_creaky.wav,81.png,176.png,right,176.png,81.png,right,81.png,yes,278,rtsheydhneyrthn,2026-01-27T19:00:37.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,27,Trials,5,5_non-creaky.wav,http://127.0.0.1:5500/data/audio/5_non-creaky.wav,4.png,99.png,right,99.png,4.png,left,99.png,no,278,rtsheydhneyrthn,2026-01-27T19:00:40.458Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,28,Trials,273,273_creaky.wav,http://127.0.0.1:5500/data/audio/273_creaky.wav,160.png,65.png,right,65.png,160.png,right,160.png,yes,315,rtsheydhneyrthn,2026-01-27T19:00:43.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,,AttentionCheck,,,,,,,,,,,,,rtsheydhneyrthn,2026-01-27T19:00:46.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,29,Trials,131,131_non-creaky.wav,http://127.0.0.1:5500/data/audio/131_non-creaky.wav,163.png,68.png,right,68.png,163.png,left,68.png,no,379,rtsheydhneyrthn,2026-01-27T19:00:50.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,30,Trials,241,241_creaky.wav,http://127.0.0.1:5500/data/audio/241_creaky.wav,112.png,16.png,right,16.png,112.png,right,112.png,yes,387,rtsheydhneyrthn,2026-01-27T19:00:53.989Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,31,Trials,156,156_creaky.wav,http://127.0.0.1:5500/data/audio/156_creaky.wav,12.png,107.png,right,107.png,12.png,left,107.png,no,448,rtsheydhneyrthn,2026-01-27T19:00:57.020Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,32,Trials,124,124_non-creaky.wav,http://127.0.0.1:5500/data/audio/124_non-creaky.wav,155.png,60.png,right,60.png,155.png,right,155.png,yes,459,rtsheydhneyrthn,2026-01-27T19:00:59.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,33,Trials,96,96_non-creaky.wav,http://127.0.0.1:5500/data/audio/96_non-creaky.wav,109.png,14.png,right,14.png,109.png,right,109.png,yes,313,rtsheydhneyrthn,2026-01-27T19:01:02.390Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,34,Trials,244,244_creaky.wav,http://127.0.0.1:5500/data/audio/244_creaky.wav,117.png,22.png,left,117.png,22.png,left,117.png,yes,256,rtsheydhneyrthn,2026-01-27T19:01:05.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,35,Trials,223,223_creaky.wav,http://127.0.0.1:5500/data/audio/223_creaky.wav,87.png,182.png,right,182.png,87.png,right,87.png,yes,282,rtsheydhneyrthn,2026-01-27T19:01:08.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,36,Trials,190,190_creaky.wav,http://127.0.0.1:5500/data/audio/190_creaky.wav,48.png,143.png,left,48.png,143.png,left,48.png,yes,433,rtsheydhneyrthn,2026-01-27T19:01:11.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,37,Trials,243,243_creaky.wav,http://127.0.0.1:5500/data/audio/243_creaky.wav,115.png,20.png,right,20.png,115.png,right,115.png,yes,395,rtsheydhneyrthn,2026-01-27T19:01:14.474Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,38,Trials,270,270_creaky.wav,http://127.0.0.1:5500/data/audio/270_creaky.wav,157.png,62.png,left,157.png,62.png,left,157.png,yes,505,rtsheydhneyrthn,2026-01-27T19:01:17.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,39,Trials,211,211_creaky.wav,http://127.0.0.1:5500/data/audio/211_creaky.wav,74.png,169.png,left,74.png,169.png,right,169.png,no,308,rtsheydhneyrthn,2026-01-27T19:01:20.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,40,Trials,35,35_non-creaky.wav,http://127.0.0.1:5500/data/audio/35_non-creaky.wav,34.png,129.png,right,129.png,34.png,left,129.png,no,397,rtsheydhneyrthn,2026-01-27T19:01:23.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,41,Trials,74,74_non-creaky.wav,http://127.0.0.1:5500/data/audio/74_non-creaky.wav,82.png,177.png,left,82.png,177.png,right,177.png,no,312,rtsheydhneyrthn,2026-01-27T19:01:25.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,42,Trials,239,239_creaky.wav,http://127.0.0.1:5500/data/audio/239_creaky.wav,107.png,12.png,left,107.png,12.png,left,107.png,yes,384,rtsheydhneyrthn,2026-01-27T19:01:28.785Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,43,Trials,6,6_non-creaky.wav,http://127.0.0.1:5500/data/audio/6_non-creaky.wav,6.png,101.png,right,101.png,6.png,right,6.png,yes,352,rtsheydhneyrthn,2026-01-27T19:01:31.622Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,45,Trials,24,24_non-creaky.wav,http://127.0.0.1:5500/data/audio/24_non-creaky.wav,24.png,119.png,right,119.png,24.png,right,24.png,yes,486,rtsheydhneyrthn,2026-01-27T19:01:37.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,44,Trials,181,181_creaky.wav,http://127.0.0.1:5500/data/audio/181_creaky.wav,36.png,131.png,right,131.png,36.png,left,131.png,no,322,rtsheydhneyrthn,2026-01-27T19:01:34.588Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,46,Trials,122,122_non-creaky.wav,http://127.0.0.1:5500/data/audio/122_non-creaky.wav,151.png,56.png,right,56.png,151.png,left,56.png,no,316,rtsheydhneyrthn,2026-01-27T19:01:40.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,47,Trials,250,250_creaky.wav,http://127.0.0.1:5500/data/audio/250_creaky.wav,125.png,30.png,right,30.png,125.png,right,125.png,yes,311,rtsheydhneyrthn,2026-01-27T19:01:42.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,48,Trials,216,216_creaky.wav,http://127.0.0.1:5500/data/audio/216_creaky.wav,80.png,175.png,right,175.png,80.png,left,175.png,no,382,rtsheydhneyrthn,2026-01-27T19:01:45.797Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,49,Trials,222,222_creaky.wav,http://127.0.0.1:5500/data/audio/222_creaky.wav,86.png,181.png,left,86.png,181.png,right,181.png,no,328,rtsheydhneyrthn,2026-01-27T19:01:48.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,50,Trials,46,46_non-creaky.wav,http://127.0.0.1:5500/data/audio/46_non-creaky.wav,48.png,143.png,right,143.png,48.png,left,143.png,no,436,rtsheydhneyrthn,2026-01-27T19:01:51.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,51,Trials,199,199_creaky.wav,http://127.0.0.1:5500/data/audio/199_creaky.wav,60.png,155.png,right,155.png,60.png,right,60.png,yes,446,rtsheydhneyrthn,2026-01-27T19:01:54.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,52,Trials,10,10_non-creaky.wav,http://127.0.0.1:5500/data/audio/10_non-creaky.wav,10.png,104.png,left,10.png,104.png,left,10.png,yes,353,rtsheydhneyrthn,2026-01-27T19:01:56.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,53,Trials,226,226_creaky.wav,http://127.0.0.1:5500/data/audio/226_creaky.wav,82.png,177.png,left,82.png,177.png,right,177.png,no,730,rtsheydhneyrthn,2026-01-27T19:01:59.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,54,Trials,196,196_creaky.wav,http://127.0.0.1:5500/data/audio/196_creaky.wav,55.png,150.png,right,150.png,55.png,right,55.png,yes,368,rtsheydhneyrthn,2026-01-27T19:02:02.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,55,Trials,154,154_creaky.wav,http://127.0.0.1:5500/data/audio/154_creaky.wav,10.png,104.png,left,10.png,104.png,right,104.png,no,3076,rtsheydhneyrthn,2026-01-27T19:02:08.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,56,Trials,157,157_creaky.wav,http://127.0.0.1:5500/data/audio/157_creaky.wav,12.png,107.png,right,107.png,12.png,right,12.png,yes,1556,rtsheydhneyrthn,2026-01-27T19:02:12.664Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,,AttentionCheck,,,,,,,,,,,,,rtsheydhneyrthn,2026-01-27T19:02:17.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,57,Trials,93,93_non-creaky.wav,http://127.0.0.1:5500/data/audio/93_non-creaky.wav,104.png,9.png,left,104.png,9.png,right,9.png,no,481,rtsheydhneyrthn,2026-01-27T19:02:20.942Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,58,Trials,65,65_non-creaky.wav,http://127.0.0.1:5500/data/audio/65_non-creaky.wav,72.png,167.png,right,167.png,72.png,left,167.png,no,921,rtsheydhneyrthn,2026-01-27T19:02:24.441Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,59,Trials,137,137_non-creaky.wav,http://127.0.0.1:5500/data/audio/137_non-creaky.wav,175.png,80.png,left,175.png,80.png,right,80.png,no,292,rtsheydhneyrthn,2026-01-27T19:02:27.124Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,60,Trials,107,107_non-creaky.wav,http://127.0.0.1:5500/data/audio/107_non-creaky.wav,127.png,32.png,left,127.png,32.png,right,32.png,no,382,rtsheydhneyrthn,2026-01-27T19:02:30.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,61,Trials,271,271_creaky.wav,http://127.0.0.1:5500/data/audio/271_creaky.wav,158.png,63.png,right,63.png,158.png,left,63.png,no,301,rtsheydhneyrthn,2026-01-27T19:02:33.851Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,62,Trials,166,166_creaky.wav,http://127.0.0.1:5500/data/audio/166_creaky.wav,22.png,117.png,right,117.png,22.png,right,22.png,yes,541,rtsheydhneyrthn,2026-01-27T19:02:38.276Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,63,Trials,282,282_creaky.wav,http://127.0.0.1:5500/data/audio/282_creaky.wav,176.png,81.png,right,81.png,176.png,left,81.png,no,505,rtsheydhneyrthn,2026-01-27T19:02:41.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,64,Trials,52,52_non-creaky.wav,http://127.0.0.1:5500/data/audio/52_non-creaky.wav,55.png,150.png,right,150.png,55.png,right,55.png,yes,712,rtsheydhneyrthn,2026-01-27T19:02:48.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,65,Trials,99,99_non-creaky.wav,http://127.0.0.1:5500/data/audio/99_non-creaky.wav,115.png,20.png,left,115.png,20.png,right,20.png,no,2962,rtsheydhneyrthn,2026-01-27T19:02:54.528Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,66,Trials,150,150_creaky.wav,http://127.0.0.1:5500/data/audio/150_creaky.wav,6.png,101.png,left,6.png,101.png,right,101.png,no,3831,rtsheydhneyrthn,2026-01-27T19:03:01.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,67,Trials,235,235_creaky.wav,http://127.0.0.1:5500/data/audio/235_creaky.wav,101.png,6.png,right,6.png,101.png,right,101.png,yes,99154,rtsheydhneyrthn,2026-01-27T19:04:43.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,68,Trials,245,245_creaky.wav,http://127.0.0.1:5500/data/audio/245_creaky.wav,118.png,23.png,left,118.png,23.png,left,118.png,yes,572,rtsheydhneyrthn,2026-01-27T19:04:46.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,69,Trials,146,146_creaky.wav,http://127.0.0.1:5500/data/audio/146_creaky.wav,1.png,96.png,right,96.png,1.png,right,1.png,yes,81,rtsheydhneyrthn,2026-01-27T19:04:49.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,70,Trials,165,165_creaky.wav,http://127.0.0.1:5500/data/audio/165_creaky.wav,20.png,115.png,left,20.png,115.png,right,115.png,no,953,rtsheydhneyrthn,2026-01-27T19:04:53.263Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,71,Trials,220,220_creaky.wav,http://127.0.0.1:5500/data/audio/220_creaky.wav,84.png,179.png,right,179.png,84.png,right,84.png,yes,475,rtsheydhneyrthn,2026-01-27T19:05:07.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,72,Trials,198,198_creaky.wav,http://127.0.0.1:5500/data/audio/198_creaky.wav,57.png,152.png,left,57.png,152.png,left,57.png,yes,639,rtsheydhneyrthn,2026-01-27T19:05:11.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,73,Trials,208,208_creaky.wav,http://127.0.0.1:5500/data/audio/208_creaky.wav,70.png,165.png,left,70.png,165.png,right,165.png,no,729,rtsheydhneyrthn,2026-01-27T19:05:14.588Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,74,Trials,204,204_creaky.wav,http://127.0.0.1:5500/data/audio/204_creaky.wav,65.png,160.png,right,160.png,65.png,right,65.png,yes,959,rtsheydhneyrthn,2026-01-27T19:05:18.471Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,75,Trials,4,4_non-creaky.wav,http://127.0.0.1:5500/data/audio/4_non-creaky.wav,4.png,99.png,left,4.png,99.png,right,99.png,no,28168,rtsheydhneyrthn,2026-01-27T19:06:17.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,76,Trials,255,255_creaky.wav,http://127.0.0.1:5500/data/audio/255_creaky.wav,137.png,42.png,left,137.png,42.png,left,137.png,yes,424,rtsheydhneyrthn,2026-01-27T19:06:20.733Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,77,Trials,37,37_non-creaky.wav,http://127.0.0.1:5500/data/audio/37_non-creaky.wav,36.png,131.png,left,36.png,131.png,right,131.png,no,514,rtsheydhneyrthn,2026-01-27T19:06:23.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,78,Trials,170,170_creaky.wav,http://127.0.0.1:5500/data/audio/170_creaky.wav,26.png,121.png,right,121.png,26.png,right,26.png,yes,411,rtsheydhneyrthn,2026-01-27T19:06:27.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,80,Trials,58,58_non-creaky.wav,http://127.0.0.1:5500/data/audio/58_non-creaky.wav,63.png,158.png,right,158.png,63.png,right,63.png,yes,1674,rtsheydhneyrthn,2026-01-27T19:06:35.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,79,Trials,194,194_creaky.wav,http://127.0.0.1:5500/data/audio/194_creaky.wav,53.png,148.png,left,53.png,148.png,right,148.png,no,661,rtsheydhneyrthn,2026-01-27T19:06:31.124Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,81,Trials,174,174_creaky.wav,http://127.0.0.1:5500/data/audio/174_creaky.wav,30.png,125.png,right,125.png,30.png,left,125.png,no,248,rtsheydhneyrthn,2026-01-27T19:06:38.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,82,Trials,246,246_creaky.wav,http://127.0.0.1:5500/data/audio/246_creaky.wav,119.png,24.png,left,119.png,24.png,right,24.png,no,381,rtsheydhneyrthn,2026-01-27T19:06:50.988Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,83,Trials,149,149_creaky.wav,http://127.0.0.1:5500/data/audio/149_creaky.wav,4.png,99.png,left,4.png,99.png,right,99.png,no,1267,rtsheydhneyrthn,2026-01-27T19:06:54.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,84,Trials,205,205_creaky.wav,http://127.0.0.1:5500/data/audio/205_creaky.wav,67.png,162.png,left,67.png,162.png,right,162.png,no,376,rtsheydhneyrthn,2026-01-27T19:06:58.381Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,,AttentionCheck,,,,,,,,,,,,,rtsheydhneyrthn,2026-01-27T19:07:01.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,85,Trials,219,219_creaky.wav,http://127.0.0.1:5500/data/audio/219_creaky.wav,83.png,178.png,left,83.png,178.png,right,178.png,no,330,rtsheydhneyrthn,2026-01-27T19:07:06.855Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,86,Trials,218,218_creaky.wav,http://127.0.0.1:5500/data/audio/218_creaky.wav,82.png,177.png,left,82.png,177.png,left,82.png,yes,381,rtsheydhneyrthn,2026-01-27T19:07:09.818Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,87,Trials,228,228_creaky.wav,http://127.0.0.1:5500/data/audio/228_creaky.wav,84.png,179.png,left,84.png,179.png,left,84.png,yes,232,rtsheydhneyrthn,2026-01-27T19:07:13.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,88,Trials,263,263_creaky.wav,http://127.0.0.1:5500/data/audio/263_creaky.wav,148.png,53.png,left,148.png,53.png,left,148.png,yes,311,rtsheydhneyrthn,2026-01-27T19:07:16.021Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,89,Trials,188,188_creaky.wav,http://127.0.0.1:5500/data/audio/188_creaky.wav,46.png,141.png,right,141.png,46.png,right,46.png,yes,375,rtsheydhneyrthn,2026-01-27T19:07:18.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,90,Trials,159,159_creaky.wav,http://127.0.0.1:5500/data/audio/159_creaky.wav,14.png,109.png,right,109.png,14.png,right,14.png,yes,1079,rtsheydhneyrthn,2026-01-27T19:07:21.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,91,Trials,285,285_creaky.wav,http://127.0.0.1:5500/data/audio/285_creaky.wav,179.png,84.png,left,179.png,84.png,left,179.png,yes,108,rtsheydhneyrthn,2026-01-27T19:07:24.208Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,92,Trials,215,215_creaky.wav,http://127.0.0.1:5500/data/audio/215_creaky.wav,74.png,169.png,right,169.png,74.png,right,74.png,yes,213,rtsheydhneyrthn,2026-01-27T19:07:28.392Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,93,Trials,51,51_non-creaky.wav,http://127.0.0.1:5500/data/audio/51_non-creaky.wav,54.png,149.png,left,54.png,149.png,left,54.png,yes,326,rtsheydhneyrthn,2026-01-27T19:07:31.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,94,Trials,237,237_creaky.wav,http://127.0.0.1:5500/data/audio/237_creaky.wav,104.png,9.png,right,9.png,104.png,right,104.png,yes,1849,rtsheydhneyrthn,2026-01-27T19:07:35.358Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,95,Trials,287,287_creaky.wav,http://127.0.0.1:5500/data/audio/287_creaky.wav,181.png,86.png,left,181.png,86.png,right,86.png,no,1980,rtsheydhneyrthn,2026-01-27T19:07:40.853Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,96,Trials,104,104_non-creaky.wav,http://127.0.0.1:5500/data/audio/104_non-creaky.wav,121.png,26.png,right,26.png,121.png,right,121.png,yes,831,rtsheydhneyrthn,2026-01-27T19:07:44.748Z,,,,,,,,,,,,,,,,,,,,,,,,,,
rtgstrg,rtgstrg,,97,Trials,90,90_non-creaky.wav,http://127.0.0.1:5500/data/audio/90_non-creaky.wav,99.png,4.png,left,99.png,4.png,left,99.png,yes,261,rtsheydhneyrthn,2026-01-27T19:07:47.400Z,,,,,,,,,,,,,,,,,,,,,,,,,,
